RegionID,RegionName,City,State,Metro,CountyName,SizeRank,PriceToRentRatio
94341,83843,Moscow,ID,Moscow,Latah,3290,12.47
84626,60624,Chicago,IL,Chicago,Cook,3291,10.34
65718,19038,Abington,PA,Philadelphia,Montgomery,3292,12.93
72331,32962,Vero Beach,FL,Vero Beach,Indian River,3293,9.7
95932,89503,Reno,NV,Reno,Washoe,3294,17.48
72364,33026,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,3295,11.86
75707,40504,Lexington,KY,Lexington,Fayette,3296,11.11
71626,31705,Albany,GA,Albany,Dougherty,3297,7.77
61191,8822,Raritan,NJ,New York,Hunterdon,3298,13.48
72848,33837,Davenport,FL,Lakeland,Polk,3299,12.39
81293,53213,Wauwatosa,WI,Milwaukee,Milwaukee,3300,10.05
82047,55024,Farmington,MN,Minneapolis-St Paul,Dakota,3301,13.56
92070,77630,Orange,TX,Beaumont,Orange,3302,5.53
74236,37205,Nashville,TN,Nashville,Davidson,3303,17.27
96355,91325,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3304,18.28
96412,91403,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3305,20.93
71026,30306,Atlanta,GA,Atlanta,Fulton,3306,16.21
78927,48045,Harrison,MI,Detroit,Macomb,3307,12.38
82129,55128,Oakdale,MN,Minneapolis-St Paul,Washington,3308,12.63
86875,65616,Branson,MO,Branson,Taney,3309,10.14
97495,93955,Seaside,CA,Salinas,Monterey,3310,18.21
76712,43512,Defiance,OH,Defiance,Defiance,3311,11.82
88561,70364,Houma,LA,Houma,Terrebonne,3312,11.1
99724,98335,Gig Harbor,WA,Seattle,Pierce,3313,18.27
64854,17022,Elizabethtown,PA,Lancaster,Lancaster,3314,13.88
74558,37921,Knoxville,TN,Knoxville,Knox,3315,10.39
93475,80602,Thornton,CO,Denver,Adams,3316,15.84
95998,90017,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3317,19.11
71976,32408,Panama City,FL,Panama City,Bay,3318,13.93
58502,1826,Dracut,MA,Boston,Middlesex,3319,13.3
65001,17268,Washington,PA,Chambersburg,Franklin,3320,13.85
87872,68123,Bellevue,NE,Omaha,Sarpy,3321,11.54
97251,93420,Arroyo Grande,CA,San Luis Obispo,San Luis Obispo,3322,22.25
83732,58554,Mandan,ND,Bismarck,Morton,3323,15.96
90644,75042,Garland,TX,Dallas-Fort Worth,Dallas,3324,10.77
60407,6708,Waterbury,CT,New Haven,New Haven,3325,8.24
84332,60076,Skokie,IL,Chicago,Cook,3326,13.31
90781,75229,Dallas,TX,Dallas-Fort Worth,Dallas,3327,14.21
75022,38834,Corinth,MS,Corinth,Alcorn,3328,9.46
65304,18015,Bethlehem,PA,Allentown,Northampton,3329,9.72
66014,19601,Reading,PA,Reading,Berks,3330,7.65
58968,2889,Warwick,RI,Providence,Kent,3331,11.92
66248,20155,Gainesville,VA,Washington,Prince William,3332,16.55
63831,15010,Chippewa,PA,Pittsburgh,Beaver,3333,10.19
81300,53220,Greenfield,WI,Milwaukee,Milwaukee,3334,10.2
91986,77502,Pasadena,TX,Houston,Harris,3335,9.26
70360,29205,Columbia,SC,Columbia,Richland,3336,12.74
95792,89081,North Las Vegas,NV,Las Vegas,Clark,3337,16.33
74148,37067,Franklin,TN,Nashville,Williamson,3338,15.32
91469,76548,Harker Heights,TX,Killeen,Bell,3339,11.62
99817,98466,University Place,WA,Seattle,Pierce,3340,16.75
69748,28146,Salisbury,NC,Charlotte,Rowan,3341,13.91
98956,96825,Honolulu,HI,Urban Honolulu,Honolulu,3342,26.71
78560,47362,New Castle,IN,New Castle,Henry,3343,7.55
69750,28150,Shelby,NC,Shelby,Cleveland,3344,9.89
99014,97008,Beaverton,OR,Portland,Washington,3345,18.72
70830,30045,Lawrenceville,GA,Atlanta,Gwinnett,3346,12.47
72876,33870,Sebring,FL,Sebring,Highlands,3347,9.17
97282,93454,Santa Maria,CA,Santa Maria-Santa Barbara,Santa Barbara,3348,16.22
70978,30240,Lagrange,GA,LaGrange,Troup,3349,10.64
63641,14620,Rochester,NY,Rochester,Monroe,3350,8.02
82055,55033,Hastings,MN,Minneapolis-St Paul,Dakota,3351,13.89
90617,75010,Carrollton,TX,Dallas-Fort Worth,Denton,3352,13.39
61127,8610,Hamilton,NJ,Trenton,Mercer,3353,9.27
59444,4330,Augusta,ME,Augusta,Kennebec,3354,10.19
70596,29611,Greenville,SC,Greenville,Greenville,3355,9.59
67230,22312,Lincolnia,VA,Washington,Fairfax,3356,16.22
99837,98512,Tumwater,WA,Olympia,Thurston,3357,16.37
81211,53095,West Bend,WI,Milwaukee,Washington,3358,14.83
92411,78363,Kingsville,TX,Kingsville,Kleberg,3359,6.94
92499,78552,Harlingen,TX,Brownsville,Cameron,3360,8.34
62475,12205,Colonie,NY,Albany,Albany,3361,11.44
99825,98498,Lakewood,WA,Seattle,Pierce,3362,15.64
74455,37743,Greeneville,TN,Greeneville,Greene,3363,11.02
67769,23601,Newport News,VA,Virginia Beach,Newport News City,3364,12.52
72729,33626,Westchase,FL,Tampa,Hillsborough,3365,14.1
92156,77904,Victoria,TX,Victoria,Victoria,3366,9.95
99060,97062,Tualatin,OR,Portland,Washington,3367,18.78
58587,2038,Franklin,MA,Boston,Norfolk,3368,14.82
63944,15213,Pittsburgh,PA,Pittsburgh,Allegheny,3369,11.03
74376,37415,Chattanooga,TN,Chattanooga,Hamilton,3370,10.54
76512,43082,Westerville,OH,Columbus,Franklin,3371,12.39
62167,11580,Valley Stream,NY,New York,Nassau,3372,13.65
89380,72113,Maumelle,AR,Little Rock,Pulaski,3373,11.7
88626,70503,Lafayette,LA,Lafayette,Lafayette,3374,11.64
58630,2116,Boston,MA,Boston,Suffolk,3375,24.79
66819,21209,Pikesville,MD,Baltimore,Baltimore,3376,13.49
64953,17201,Chambersburg,PA,Chambersburg,Franklin,3377,12.86
84826,61108,Rockford,IL,Rockford,Winnebago,3378,8.09
62287,11937,East Hampton,NY,New York,Suffolk,3379,4.19
91294,76182,North Richland Hills,TX,Dallas-Fort Worth,Tarrant,3380,11.99
88703,70607,Lake Charles,LA,Lake Charles,Calcasieu,3381,9.9
84364,60110,Carpentersville,IL,Chicago,Kane,3382,9.58
78013,46176,Shelbyville,IN,Indianapolis,Shelby,3383,8.63
97696,94306,Palo Alto,CA,San Jose,Santa Clara,3384,35.43
91262,76117,Haltom City,TX,Dallas-Fort Worth,Tarrant,3385,9.05
97021,92802,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,3386,18.26
98044,95210,Stockton,CA,Stockton,San Joaquin,3387,15.61
93315,80239,Denver,CO,Denver,Denver,3388,13.64
77382,44883,Tiffin,OH,Tiffin,Seneca,3389,9.79
81219,53105,Rochester,WI,Racine,Racine,3390,12.71
98038,95204,Stockton,CA,Stockton,San Joaquin,3391,15.96
96662,92120,San Diego,CA,San Diego,San Diego,3392,19.79
77981,46131,Franklin,IN,Indianapolis,Johnson,3393,9.79
98000,95132,San Jose,CA,San Jose,Santa Clara,3394,31.4
73057,34238,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,3395,12.1
70340,29154,Sumter,SC,Sumter,Sumter,3396,10.46
97718,94510,Benicia,CA,Vallejo,Solano,3397,18.84
64217,15650,Unity,PA,Pittsburgh,Westmoreland,3398,12.68
75314,39466,Picayune,MS,Picayune,Pearl River,3399,9.86
93986,82801,Sheridan,WY,Sheridan,Sheridan,3400,16.18
73938,36561,Orange Beach,AL,Daphne,Baldwin,3401,18.28
96375,91352,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3402,16.55
65624,18901,Doylestown,PA,Philadelphia,Bucks,3403,14.85
62157,11566,Merrick,NY,New York,Nassau,3404,15.94
77527,45236,Deer Park,OH,Cincinnati,Hamilton,3405,10.52
86385,64151,Kansas City,MO,Kansas City,Jackson,3406,10.49
96379,91356,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3407,19.34
62758,12804,Queensbury,NY,Glens Falls,Warren,3408,10.38
74855,38506,Cookeville,TN,Cookeville,Putnam,3409,12.05
93355,80303,Boulder,CO,Boulder,Boulder,3410,21.61
69169,27012,Clemmons,NC,Winston-Salem,Forsyth,3411,12.43
97097,93021,Moorpark,CA,Ventura,Ventura,3412,18.33
66793,21133,Randallstown,MD,Baltimore,Baltimore,3413,12.43
60151,6095,Windsor,CT,Hartford,Hartford,3414,10.68
95079,85743,Marana,AZ,Tucson,Pima,3415,15.28
81731,54494,Wisconsin Rapids,WI,Wisconsin Rapids-Marshfield,Wood,3416,10.08
88059,68601,Columbus,NE,Columbus,Platte,3417,10.33
93635,81007,Pueblo,CO,Pueblo,Pueblo,3418,13.27
92616,78703,Austin,TX,Austin,Travis,3419,19.94
94907,85331,Phoenix,AZ,Phoenix,Maricopa,3420,16.69
58645,2131,Boston,MA,Boston,Suffolk,3421,17.79
74554,37917,Knoxville,TN,Knoxville,Knox,3422,9.94
97380,93637,Madera,CA,Madera,Madera,3423,15.73
77035,44135,Cleveland,OH,Cleveland,Cuyahoga,3424,7.65
90222,74006,Bartlesville,OK,Bartlesville,Washington,3425,9.97
92050,77590,Texas City,TX,Houston,Galveston,3426,7.71
72289,32901,Melbourne,FL,Melbourne,Brevard,3427,10.87
91667,77018,Houston,TX,Houston,Harris,3428,12.94
64936,17110,Susquehanna,PA,Harrisburg,Dauphin,3429,10.36
93353,80301,Boulder,CO,Boulder,Boulder,3430,20.32
70313,29115,Orangeburg,SC,Orangeburg,Orangeburg,3431,7.63
72057,32548,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,3432,13.39
61996,11050,Port Washington,NY,New York,Nassau,3433,19.4
62523,12302,Glenville,NY,Albany,Schenectady,3434,10.12
65329,18052,Fullerton,PA,Allentown,Lehigh,3435,11.02
96985,92675,San Juan Capistrano,CA,Los Angeles-Long Beach-Anaheim,Orange,3436,18.87
97421,93710,Fresno,CA,Fresno,Fresno,3437,15.82
77794,45750,Marietta,OH,Marietta,Washington,3438,11.88
78988,48116,Brighton,MI,Detroit,Livingston,3439,12.89
93356,80304,Boulder,CO,Boulder,Boulder,3440,25.47
72194,32757,Mount Dora,FL,Orlando,Lake,3441,13.14
74480,37801,Maryville,TN,Knoxville,Blount,3442,11.16
60574,7065,Rahway,NJ,New York,Union,3443,13.35
60614,7110,Nutley,NJ,New York,Essex,3444,19.09
72721,33618,Greater Carrollwood,FL,Tampa,Hillsborough,3445,13.68
91556,76705,Bellmead,TX,Waco,McLennan,3446,8.37
74297,37323,Cleveland,TN,Cleveland,Bradley,3447,10.75
91205,76040,Euless,TX,Dallas-Fort Worth,Tarrant,3448,11.52
99679,98273,Mount Vernon,WA,Mount Vernon,Skagit,3449,15.69
90273,74066,Sapulpa,OK,Tulsa,Creek,3450,10.75
84356,60102,Algonquin,IL,Chicago,McHenry,3451,11.45
91190,76016,Arlington,TX,Dallas-Fort Worth,Tarrant,3452,11.56
73619,35806,Huntsville,AL,Huntsville,Madison,3453,13.06
81128,52806,Davenport,IA,Davenport,Scott,3454,9.58
96581,92008,Carlsbad,CA,San Diego,San Diego,3455,21.91
92007,77532,Crosby,TX,Houston,Harris,3456,9.57
78159,46526,Goshen,IN,Elkhart,Elkhart,3457,11.68
66213,20111,Manassas Park,VA,Washington,Manassas Park City,3458,15.27
88738,70663,Sulphur,LA,Lake Charles,Calcasieu,3459,10.22
73616,35803,Huntsville,AL,Huntsville,Madison,3460,12.47
89710,72704,Fayetteville,AR,Fayetteville,Washington,3461,11.95
59022,3062,Nashua,NH,Manchester,Hillsborough,3462,12.73
99066,97070,Wilsonville,OR,Portland,Clackamas,3463,16.96
88579,70403,Hammond,LA,Hammond,Tangipahoa,3464,11.2
97067,92869,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,3465,19.83
82000,54952,Menasha,WI,Oshkosh,Winnebago,3466,13.6
68173,24501,Lynchburg,VA,Lynchburg,Lynchburg City,3467,10.91
70159,28715,Candler,NC,Asheville,Buncombe,3468,13.8
72205,32773,Sanford,FL,Orlando,Seminole,3469,11.43
81328,53406,Mount Pleasant,WI,Racine,Racine,3470,11.52
91690,77041,Houston,TX,Houston,Harris,3471,9.81
93316,80241,Thornton,CO,Denver,Adams,3472,15.46
67227,22309,Mount Vernon,VA,Washington,Fairfax,3473,15.88
92273,78132,New Braunfels,TX,San Antonio,Comal,3474,14.61
92639,78728,Austin,TX,Austin,Travis,3475,13.64
72059,32550,Miramar Beach,FL,Crestview-Fort Walton Beach-Destin,Walton,3476,15.76
76359,42431,Madisonville,KY,Madisonville,Hopkins,3477,10.57
79871,49686,Traverse City,MI,Traverse City,Grand Traverse,3478,11.99
70772,29926,Hilton Head Island,SC,Hilton Head Island,Beaufort,3479,14.52
96012,90031,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3480,20.48
69271,27278,Hillsborough,NC,Durham,Orange,3481,14.28
99339,97502,Central Point,OR,Medford,Jackson,3482,14.87
88558,70360,Houma,LA,Houma,Terrebonne,3483,13.85
63627,14606,Gates-North Gates,NY,Rochester,Monroe,3484,6.85
93589,80911,Security-Widefield,CO,Colorado Springs,El Paso,3485,14.59
58528,1876,Tewksbury,MA,Boston,Middlesex,3486,15.39
74286,37311,Cleveland,TN,Cleveland,Bradley,3487,10.3
70872,30094,Conyers,GA,Atlanta,Rockdale,3488,11.22
96091,90221,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3489,14.91
60564,7054,Parsippany-Troy Hills,NJ,New York,Morris,3490,14.41
97588,94134,San Francisco,CA,San Francisco,San Francisco,3491,23.41
90281,74075,Stillwater,OK,Stillwater,Payne,3492,10.5
98450,95842,Sacramento,CA,Sacramento,Sacramento,3493,15.51
73118,34472,Ocala,FL,Ocala,Marion,3494,10.89
79508,49015,Battle Creek,MI,Battle Creek,Calhoun,3495,10.46
99139,97225,West Haven-Sylvan,OR,Portland,Washington,3496,20.45
93070,79761,Odessa,TX,Odessa,Ector,3497,7.09
96633,92083,Vista,CA,San Diego,San Diego,3498,17.2
98136,95356,Modesto,CA,Modesto,Stanislaus,3499,17.71
96795,92311,Barstow,CA,Riverside,San Bernardino,3500,11.16
65448,18360,Jackson,PA,East Stroudsburg,Monroe,3501,11.06
67922,24019,Roanoke,VA,Roanoke,Roanoke City,3502,12.03
85160,61801,Urbana,IL,Champaign-Urbana,Champaign,3503,9.41
75009,38801,Tupelo,MS,Tupelo,Lee,3504,9.13
96665,92123,San Diego,CA,San Diego,San Diego,3505,19.53
71552,31525,Brunswick,GA,Brunswick,Glynn,3506,10.98
60638,7208,Elizabeth,NJ,New York,Union,3507,15.74
75873,41018,Erlanger,KY,Cincinnati,Kenton,3508,9.76
99514,98029,Issaquah,WA,Seattle,King,3509,25.13
87185,66441,Junction City,KS,Junction City,Geary,3510,9.48
60561,7050,Orange,NJ,New York,Essex,3511,12.14
65192,17815,Bloomsburg,PA,Bloomsburg,Columbia,3512,10.73
89798,72903,Fort Smith,AR,Fort Smith,Sebastian,3513,12.04
98927,96793,Wailuku,HI,Kahului,Maui,3514,19.72
63351,13905,Binghamton,NY,Binghamton,Broome,3515,7.61
77416,45042,Middletown,OH,Cincinnati,Butler,3516,10.15
99495,98007,Bellevue,WA,Seattle,King,3517,25.72
99134,97220,Portland,OR,Portland,Multnomah,3518,16.21
61864,10562,Ossining,NY,New York,Westchester,3519,12.26
65652,18940,Newtown,PA,Philadelphia,Bucks,3520,14.99
58711,2302,Brockton,MA,Boston,Plymouth,3521,13.08
94463,84103,Salt Lake City,UT,Salt Lake City,Salt Lake,3522,19.06
96268,91007,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3523,25.28
99749,98362,Port Angeles,WA,Port Angeles,Clallam,3524,14.97
98447,95838,Sacramento,CA,Sacramento,Sacramento,3525,14.4
91209,76048,Granbury,TX,Dallas-Fort Worth,Hood,3526,10.74
84390,60139,Glendale Heights,IL,Chicago,Du Page,3527,9.9
89106,71457,Natchitoches,LA,Natchitoches,Natchitoches,3528,10.09
61652,10038,New York,NY,New York,New York,3529,24.03
66734,21030,Cockeysville,MD,Baltimore,Baltimore,3530,13.84
78840,47933,Crawfordsville,IN,Crawfordsville,Montgomery,3531,9.35
81191,53072,Pewaukee,WI,Milwaukee,Waukesha,3532,13.9
82765,56303,Saint Cloud,MN,St. Cloud,Stearns,3533,9.34
82046,55021,Faribault,MN,Faribault,Rice,3534,12.28
90059,73533,Duncan,OK,Duncan,Stephens,3535,7.36
59373,4106,South Portland,ME,Portland,Cumberland,3536,12.58
70057,28602,Hickory,NC,Hickory,Catawba,3537,10.87
60976,8087,Little Egg Harbor,NJ,New York,Ocean,3538,10.86
94639,84660,Spanish Fork,UT,Provo,Utah,3539,15.99
94422,84057,Orem,UT,Provo,Utah,3540,15.86
67709,23435,Suffolk,VA,Virginia Beach,Suffolk City,3541,13.42
80082,50021,Ankeny,IA,Des Moines,Polk,3542,10.94
86704,65101,Jefferson City,MO,Jefferson City,Cole,3543,12.38
70861,30082,Smyrna,GA,Atlanta,Cobb,3544,13.3
73624,35811,Huntsville,AL,Huntsville,Madison,3545,12.04
67545,23116,Mechanicsville,VA,Richmond,Hanover,3546,14.56
72045,32533,Cantonment,FL,Pensacola,Escambia,3547,13.05
72232,32806,Orlando,FL,Orlando,Orange,3548,14.09
73923,36542,Gulf Shores,AL,Daphne,Baldwin,3549,15.48
73375,35205,Birmingham,AL,Birmingham,Jefferson,3550,11.82
89957,73132,Oklahoma City,OK,Oklahoma City,Oklahoma,3551,11.11
97537,94063,Redwood City,CA,San Francisco,San Mateo,3552,28.89
69824,28278,Charlotte,NC,Charlotte,Mecklenburg,3553,13.9
83709,58504,Bismarck,ND,Bismarck,Burleigh,3554,16.08
58515,1845,North Andover,MA,Boston,Essex,3555,16.72
72821,33781,Pinellas Park,FL,Tampa,Pinellas,3556,11.42
84427,60181,Villa Park,IL,Chicago,Du Page,3557,11.67
58981,2906,Providence,RI,Providence,Providence,3558,15.23
91236,76087,Weatherford,TX,Dallas-Fort Worth,Parker,3559,11.29
67140,22079,Lorton,VA,Washington,Fairfax,3560,16.73
98351,95660,Sacramento,CA,Sacramento,Sacramento,3561,14.58
99099,97132,Newberg,OR,Portland,Yamhill,3562,16.56
62919,13045,Cortland,NY,Cortland,Cortland,3563,6.98
82253,55403,Minneapolis,MN,Minneapolis-St Paul,Hennepin,3564,12.8
97399,93657,Sanger,CA,Fresno,Fresno,3565,15.4
58794,2536,East Falmouth,MA,Cape Cod,Barnstable,3566,17.53
94766,85053,Phoenix,AZ,Phoenix,Maricopa,3567,14.55
72592,33426,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,3568,10.43
90636,75032,Rockwall,TX,Dallas-Fort Worth,Rockwall,3569,12.44
91188,76014,Arlington,TX,Dallas-Fort Worth,Tarrant,3570,10.2
78361,46947,Logansport,IN,Logansport,Cass,3571,8.81
84550,60516,Downers Grove,IL,Chicago,Du Page,3572,13.13
92659,78750,Austin,TX,Austin,Travis,3573,16.19
75510,40065,Shelbyville,KY,Louisville/Jefferson County,Shelby,3574,12.26
79120,48309,Rochester Hills,MI,Detroit,Oakland,3575,13.1
61631,10017,New York,NY,New York,New York,3576,23.68
61056,8330,Hamilton,NJ,Atlantic City,Atlantic,3577,9.15
77308,44708,Canton,OH,Canton,Stark,3578,10.32
60246,6320,New London,CT,New London,New London,3579,9.69
93597,80919,Colorado Springs,CO,Colorado Springs,El Paso,3580,16.87
70800,30013,Conyers,GA,Atlanta,Rockdale,3581,11.01
60938,8046,Willingboro,NJ,Philadelphia,Burlington,3582,8.85
75303,39452,Lucedale,MS,,George,3583,10.95
98011,95148,San Jose,CA,San Jose,Santa Clara,3584,26.32
65324,18045,Palmer,PA,Allentown,Northampton,3585,12.38
69772,28209,Charlotte,NC,Charlotte,Mecklenburg,3586,17.77
69402,27545,Knightdale,NC,Raleigh,Wake,3587,12.23
60607,7103,Newark,NJ,New York,Essex,3588,11.51
93279,80202,Denver,CO,Denver,Denver,3589,18.71
82477,55904,Rochester,MN,Rochester,Olmsted,3590,12.2
62194,11710,Bellmore,NY,New York,Nassau,3591,15.05
91663,77014,Houston,TX,Houston,Harris,3592,9.63
94925,85349,San Luis,AZ,Yuma,Yuma,3593,12.87
79146,48336,Farmington Hills,MI,Detroit,Oakland,3594,11.37
71797,32118,Daytona Beach,FL,Daytona Beach,Volusia,3595,11.34
60965,8075,Delran,NJ,Philadelphia,Burlington,3596,9.99
94255,83651,Nampa,ID,Boise City,Canyon,3597,13.14
60900,8003,Cherry Hill,NJ,Philadelphia,Camden,3598,11.48
94273,83687,Nampa,ID,Boise City,Canyon,3599,13.61
65937,19454,North Wales,PA,Philadelphia,Montgomery,3600,13.7
85345,62221,Shiloh,IL,St. Louis,Saint Clair,3601,10.64
79328,48708,Bay City,MI,Bay City,Bay,3602,6.88
65375,18201,Hazleton,PA,Scranton,Luzerne,3603,8.47
99963,98684,Vancouver,WA,Portland,Clark,3604,15.71
66277,20191,Reston,VA,Washington,Fairfax,3605,17.02
70630,29649,Greenwood,SC,Greenwood,Greenwood,3606,9.56
93136,79927,Socorro,TX,El Paso,El Paso,3607,9.21
90320,74137,Tulsa,OK,Tulsa,Tulsa,3608,12.14
93946,82601,Casper,WY,Casper,Natrona,3609,14.13
67147,22101,Mc Lean,VA,Washington,Fairfax,3610,21.24
60455,6811,Danbury,CT,Stamford,Fairfield,3611,11.85
69705,28086,Kings Mountain,NC,Shelby,Cleveland,3612,11.23
73026,34202,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,3613,13.57
91676,77027,Houston,TX,Houston,Harris,3614,12.48
58611,2072,Stoughton,MA,Boston,Norfolk,3615,13.43
92563,78626,Georgetown,TX,Austin,Williamson,3616,11.98
94974,85541,Payson,AZ,Payson,Gila,3617,14.8
91990,77506,Pasadena,TX,Houston,Harris,3618,7.94
81087,52732,Clinton,IA,Clinton,Clinton,3619,6.74
72906,33913,Fort Myers,FL,Fort Myers,Lee,3620,11.48
91981,77493,Katy,TX,Houston,Harris,3621,10.81
92541,78602,Bastrop,TX,Austin,Bastrop,3622,11.51
97809,94607,Oakland,CA,San Francisco,Alameda,3623,19.36
58646,2132,Boston,MA,Boston,Suffolk,3624,19.36
86277,64012,Belton,MO,Kansas City,Cass,3625,9.9
60555,7042,Montclair,NJ,New York,Essex,3626,21.51
77043,44143,Richmond Heights,OH,Cleveland,Cuyahoga,3627,10.24
60162,6109,Wethersfield,CT,Hartford,Hartford,3628,11.3
92655,78746,Austin,TX,Austin,Travis,3629,19.39
96929,92586,Menifee,CA,Riverside,Riverside,3630,14.64
78980,48108,Pittsfield,MI,Ann Arbor,Washtenaw,3631,12.85
86339,64093,Warrensburg,MO,Warrensburg,Johnson,3632,11.2
96004,90023,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3633,15.96
95194,86409,Kingman,AZ,Lake Havasu City,Mohave,3634,13.45
66582,20723,Laurel,MD,Washington,Prince Georges,3635,14.87
78954,48080,Saint Clair Shores,MI,Detroit,Macomb,3636,10.15
58551,1923,Danvers,MA,Boston,Essex,3637,16.18
95170,86326,Cottonwood,AZ,Prescott,Yavapai,3638,14.68
98443,95834,Sacramento,CA,Sacramento,Sacramento,3639,16.87
96294,91106,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3640,20.86
93310,80234,Westminster,CO,Denver,Adams,3641,15.53
94451,84088,West Jordan,UT,Salt Lake City,Salt Lake,3642,15.05
92356,78260,San Antonio,TX,San Antonio,Bexar,3643,12.48
95156,86301,Prescott,AZ,Prescott,Yavapai,3644,16.41
71181,30534,Dawsonville,GA,Atlanta,Dawson,3645,13.51
58872,2721,Fall River,MA,Providence,Bristol,3646,13.01
82106,55105,Saint Paul,MN,Minneapolis-St Paul,Ramsey,3647,15.22
82284,55434,Blaine,MN,Minneapolis-St Paul,Anoka,3648,12.19
97498,94002,Belmont,CA,San Francisco,San Mateo,3649,34.96
97986,95118,San Jose,CA,San Jose,Santa Clara,3650,30.76
58480,1757,Milford,MA,Worcester,Worcester,3651,14.5
72244,32819,Doctor Phillips,FL,Orlando,Orange,3652,13.33
67053,21801,Salisbury,MD,Salisbury,Wicomico,3653,10.72
89448,72211,Little Rock,AR,Little Rock,Pulaski,3654,11.3
77955,46077,Zionsville,IN,Indianapolis,Boone,3655,14.17
95078,85742,Tucson,AZ,Tucson,Pima,3656,14.64
80633,51106,Sioux City,IA,Sioux City,Woodbury,3657,10.09
74136,37055,Dickson,TN,Nashville,Dickson,3658,11.97
79794,49525,Northview,MI,Grand Rapids,Kent,3659,12.01
91194,76020,Azle,TX,Dallas-Fort Worth,Tarrant,3660,10.6
98299,95603,Auburn,CA,Sacramento,Placer,3661,17.59
89932,73107,Oklahoma City,OK,Oklahoma City,Oklahoma,3662,9.19
65792,19125,Philadelphia,PA,Philadelphia,Philadelphia,3663,15.39
89531,72404,Jonesboro,AR,Jonesboro,Craighead,3664,11.33
78162,46530,Granger,IN,South Bend,Saint Joseph,3665,9.48
97738,94530,El Cerrito,CA,San Francisco,Contra Costa,3666,24.18
71798,32119,South Daytona,FL,Daytona Beach,Volusia,3667,10.54
98425,95816,Sacramento,CA,Sacramento,Sacramento,3668,21.72
67233,22315,Franconia,VA,Washington,Fairfax,3669,16.7
99065,97068,West Linn,OR,Portland,Clackamas,3670,18.4
97756,94549,Lafayette,CA,San Francisco,Contra Costa,3671,26.33
99968,98802,East Wenatchee Bench,WA,Wenatchee,Douglas,3672,16.13
75708,40505,Lexington,KY,Lexington,Fayette,3673,10.43
92114,77833,Brenham,TX,Brenham,Washington,3674,10.22
96666,92124,San Diego,CA,San Diego,San Diego,3675,20.37
95837,89141,Las Vegas,NV,Las Vegas,Clark,3676,17.53
92570,78634,Hutto,TX,Austin,Williamson,3677,11.45
61017,8226,Ocean City,NJ,Ocean City,Cape May,3678,22.26
62527,12306,Rotterdam,NY,Albany,Schenectady,3679,9.42
99809,98445,Parkland,WA,Seattle,Pierce,3680,14.64
69373,27514,Chapel Hill,NC,Durham,Orange,3681,16.42
79792,49519,Wyoming,MI,Grand Rapids,Kent,3682,9.71
94275,83702,Boise,ID,Boise City,Ada,3683,18
91736,77087,Houston,TX,Houston,Harris,3684,9.2
94476,84116,Salt Lake City,UT,Salt Lake City,Salt Lake,3685,14.11
